time,scale1,scale2,scale3,scale4,total
181.4847857952118,-0.015,-0.042,-0.161,0.025,-0.193
181.88589024543762,-0.015,-0.042,-0.161,0.025,-0.193
182.29339027404785,-0.015,-0.042,-0.161,0.025,-0.193
182.67214107513428,-0.015,-0.042,-0.161,0.025,-0.193
183.05725264549255,-0.015,-0.042,-0.161,0.025,-0.193
183.45805168151855,-0.015,-0.042,-0.161,0.025,-0.193
183.86135458946228,-0.015,-0.042,-0.161,0.025,-0.193
184.27560567855835,-0.015,-0.042,-0.161,0.025,-0.193
184.67623925209045,-0.015,-0.042,-0.161,0.025,-0.193
185.09242582321167,-0.015,-0.042,-0.161,0.025,-0.193
185.49679327011108,-0.015,-0.042,-0.161,0.025,-0.193
185.89777398109436,-0.015,-0.042,-0.161,0.025,-0.193
186.29869270324707,-0.015,-0.042,-0.161,0.025,-0.193
186.71503162384033,-0.015,-0.042,-0.161,0.025,-0.193
187.13585877418518,-0.015,-0.042,-0.161,0.025,-0.193
187.5746283531189,-0.015,-0.042,-0.161,0.025,-0.193
187.95339941978455,-0.015,-0.042,-0.161,0.025,-0.193
188.353985786438,-0.015,-0.042,-0.161,0.025,-0.193
188.7697832584381,-0.015,-0.042,-0.161,0.025,-0.193
189.17596793174744,-0.015,-0.042,-0.161,0.025,-0.193
189.57186150550842,-0.015,-0.042,-0.161,0.025,-0.193
189.9730772972107,-0.015,-0.042,-0.161,0.025,-0.193
190.40472149848938,-0.015,-0.042,-0.161,0.025,-0.193
190.82721638679504,-0.015,-0.042,-0.161,0.025,-0.193
191.22808456420898,-0.015,-0.042,-0.161,0.025,-0.193
191.629248380661,-0.015,-0.042,-0.161,0.025,-0.193
192.02978658676147,-0.015,-0.042,-0.161,0.025,-0.193
192.43090844154358,-0.015,-0.042,-0.161,0.025,-0.193
192.83142352104187,-0.015,-0.042,-0.161,0.024,-0.194
193.2477924823761,-0.015,-0.042,-0.161,0.026000000000000002,-0.192
193.6324815750122,-0.015,-0.042,-0.161,0.025,-0.193
194.04900670051575,-0.015,-0.042,-0.161,0.025,-0.193
194.4607880115509,-0.015,-0.042,-0.161,0.025,-0.193
194.8667275905609,-0.016,-0.042,-0.161,0.025,-0.194
195.28309512138367,-0.016,-0.042,-0.161,0.025,-0.194
195.68467354774475,-0.015,-0.042,-0.161,0.025,-0.193
196.13852834701538,-0.015,-0.042,-0.161,0.025,-0.193
196.53952479362488,-0.015,-0.042,-0.161,0.025,-0.193
196.94019484519958,-0.015,-0.042,-0.161,0.025,-0.193
197.3404004573822,-0.015,-0.042,-0.161,0.025,-0.193
197.7406644821167,-0.015,-0.042,-0.161,0.025,-0.193
198.1425392627716,-0.015,-0.042,-0.161,0.025,-0.193
198.5425262451172,-0.015,-0.042,-0.161,0.025,-0.193
198.95910477638245,-0.015,-0.042,-0.161,0.025,-0.193
199.3606457710266,-0.015,-0.042,-0.161,0.025,-0.193
199.77721738815308,-0.015,-0.042,-0.161,0.025,-0.193
200.1778130531311,-0.015,-0.042,-0.161,0.025,-0.193
200.5786988735199,-0.015,-0.042,-0.161,0.025,-0.193
200.9796109199524,-0.015,-0.042,-0.161,0.025,-0.193
201.3936848640442,-0.015,-0.042,-0.161,0.025,-0.193
201.81230449676514,-0.015,-0.042,-0.161,0.025,-0.193
202.21330380439758,-0.015,-0.042,-0.161,0.025,-0.193
202.62985491752625,-0.015,-0.042,-0.161,0.025,-0.193
203.0457103252411,-0.015,-0.042,-0.161,0.025,-0.193
203.44794917106628,-0.015,-0.042,-0.161,0.025,-0.193
203.84755635261536,-0.015,-0.042,-0.161,0.025,-0.193
204.24875140190125,-0.015,-0.042,-0.161,0.025,-0.193
204.66489791870117,-0.015,-0.042,-0.161,0.025,-0.193
205.06546068191528,-0.015,-0.042,-0.161,0.025,-0.193
205.47131276130676,-0.015,-0.042,-0.161,0.025,-0.193
205.87237858772278,-0.015,-0.042,-0.161,0.025,-0.193
206.27354383468628,-0.015,-0.042,-0.161,0.025,-0.193
206.67657041549683,-0.015,-0.042,-0.161,0.025,-0.193
207.06943726539612,-0.015,-0.042,-0.161,0.026000000000000002,-0.192
207.4858672618866,-0.015,-0.042,-0.161,0.025,-0.193
207.90208840370178,-0.015,-0.042,-0.161,0.025,-0.193
208.29402542114258,-0.015,-0.042,-0.161,0.024,-0.194
208.68895483016968,-0.015,-0.042,-0.161,0.024,-0.194
209.08957648277283,-0.015,-0.042,-0.161,0.025,-0.193
209.47456622123718,-0.015,-0.042,-0.161,0.025,-0.193
209.87708973884583,-0.015,-0.042,-0.161,0.025,-0.193
210.2764594554901,-0.016,-0.042,-0.161,0.025,-0.194
210.69250535964966,-0.015,-0.042,-0.161,0.025,-0.193
211.07777953147888,-0.015,-0.042,-0.161,0.025,-0.193
211.47592878341675,-0.015,-0.042,-0.161,0.025,-0.193
211.86368656158447,-0.015,-0.042,-0.161,0.025,-0.193
212.24863004684448,-0.015,-0.042,-0.161,0.025,-0.193
212.64990210533142,-0.015,-0.042,-0.161,0.025,-0.193
213.06617045402527,-0.015,-0.042,-0.161,0.025,-0.193
213.4671607017517,-0.015,-0.042,-0.161,0.025,-0.193
213.8835804462433,-0.015,-0.042,-0.161,0.025,-0.193
214.2689332962036,-0.015,-0.042,-0.161,0.025,-0.193
214.6849799156189,-0.015,-0.042,-0.161,0.025,-0.193
215.07036685943604,-0.015,-0.042,-0.161,0.025,-0.193
215.4711513519287,-0.015,-0.042,-0.161,0.025,-0.193
215.85621523857117,-0.015,-0.042,-0.161,0.025,-0.193
216.2729480266571,-0.015,-0.042,-0.161,0.025,-0.193
216.6906123161316,-0.015,-0.042,-0.161,0.024,-0.194
217.07486701011658,-0.015,-0.042,-0.162,0.024,-0.195
217.45994305610657,-0.015,-0.042,-0.162,0.025,-0.194
217.86101865768433,-0.015,-0.042,-0.161,0.025,-0.193
218.2620232105255,-0.015,-0.042,-0.161,0.025,-0.193
218.66310238838196,-0.016,-0.042,-0.161,0.025,-0.194
219.063392162323,-0.016,-0.042,-0.161,0.025,-0.194
219.47940325737,-0.015,-0.042,-0.161,0.025,-0.193
219.90984225273132,-0.015,-0.042,-0.161,0.025,-0.193
220.2969114780426,-0.015,-0.042,-0.161,0.025,-0.193
220.69819259643555,-0.015,-0.042,-0.161,0.025,-0.193
221.09979367256165,-0.015,-0.042,-0.161,0.025,-0.193
221.49404048919678,-0.015,-0.042,-0.161,0.025,-0.193
221.8864324092865,-0.015,-0.042,-0.161,0.025,-0.193
222.2870614528656,-0.015,-0.042,-0.161,0.025,-0.193
222.67176508903503,-0.015,-0.042,-0.161,0.025,-0.193
223.1092050075531,-0.015,-0.042,-0.161,0.025,-0.193
223.50460624694824,-0.015,-0.042,-0.161,0.025,-0.193
223.88990020751953,-0.015,-0.042,-0.161,0.025,-0.193
224.27519011497498,-0.015,-0.042,-0.161,0.025,-0.193
224.6708800792694,-0.015,-0.042,-0.161,0.025,-0.193
225.0766077041626,-0.015,-0.042,-0.161,0.025,-0.193
225.47764420509338,-0.015,-0.042,-0.161,0.025,-0.193
225.89425110816956,-0.015,-0.042,-0.161,0.025,-0.193
226.29352045059204,-0.015,-0.042,-0.161,0.025,-0.193
226.67979311943054,-0.015,-0.042,-0.161,0.025,-0.193
227.0824007987976,-0.015,-0.042,-0.161,0.025,-0.193
227.47712230682373,-0.015,-0.042,-0.161,0.024,-0.194
227.89441752433777,-0.015,-0.042,-0.161,0.025,-0.193
228.31061100959778,-0.015,-0.042,-0.161,0.025,-0.193
228.72499704360962,-0.015,-0.042,-0.161,0.025,-0.193
229.15996265411377,-0.015,-0.042,-0.161,0.025,-0.193
229.5756800174713,-0.015,-0.042,-0.161,0.025,-0.193
229.97769212722778,-0.015,-0.042,-0.161,0.025,-0.193
230.3919231891632,-0.015,-0.042,-0.161,0.024,-0.194
230.8089153766632,-0.015,-0.042,-0.161,0.025,-0.193
231.2059121131897,-0.015,-0.042,-0.161,0.025,-0.193
231.60968136787415,-0.015,-0.042,-0.161,0.025,-0.193
232.0235617160797,-0.015,-0.042,-0.161,0.025,-0.193
232.44367861747742,-0.015,-0.042,-0.161,0.025,-0.193
232.84240770339966,-0.015,-0.042,-0.161,0.025,-0.193
233.23114204406738,-0.015,-0.042,-0.161,0.025,-0.193
233.60074996948242,-0.015,-0.042,-0.161,0.025,-0.193
233.9953088760376,-0.015,-0.042,-0.161,0.025,-0.193
234.3965609073639,-0.015,-0.042,-0.161,0.025,-0.193
234.79702591896057,-0.015,-0.042,-0.161,0.025,-0.193
235.2137475013733,-0.015,-0.042,-0.161,0.025,-0.193
235.58386397361755,-0.015,-0.042,-0.161,0.025,-0.193
235.9688959121704,-0.015,-0.042,-0.161,0.025,-0.193
236.369779586792,-0.015,-0.042,-0.161,0.025,-0.193
236.77142930030823,-0.015,-0.042,-0.161,0.025,-0.193
237.15583968162537,-0.015,-0.042,-0.161,0.025,-0.193
237.55623698234558,-0.015,-0.042,-0.161,0.025,-0.193
237.97302389144897,-0.015,-0.042,-0.161,0.025,-0.193
238.39139676094055,-0.015,-0.042,-0.161,0.025,-0.193
238.78981184959412,-0.015,-0.042,-0.161,0.025,-0.193
239.1903944015503,-0.015,-0.042,-0.161,0.025,-0.193
239.606538772583,-0.015,-0.042,-0.161,0.025,-0.193
240.0101945400238,-0.015,-0.042,-0.161,0.025,-0.193
240.40772318840027,-0.015,-0.042,-0.161,0.025,-0.193
240.80863571166992,-0.015,-0.042,-0.161,0.025,-0.193
241.20842933654785,-0.015,-0.042,-0.161,0.025,-0.193
241.62532448768616,-0.015,-0.042,-0.161,0.025,-0.193
242.0114541053772,-0.015,-0.042,-0.161,0.025,-0.193
242.39647960662842,-0.015,-0.042,-0.161,0.025,-0.193
242.7819185256958,-0.015,-0.042,-0.161,0.025,-0.193
243.1930329799652,-0.015,-0.042,-0.161,0.025,-0.193
243.58392095565796,-0.015,-0.042,-0.161,0.025,-0.193
243.98464727401733,-0.015,-0.042,-0.161,0.025,-0.193
244.40126276016235,-0.015,-0.042,-0.161,0.025,-0.193
244.808180809021,-0.015,-0.042,-0.161,0.025,-0.193
245.20237350463867,-0.015,-0.042,-0.161,0.025,-0.193
245.60290694236755,-0.015,-0.042,-0.161,0.025,-0.193
245.98811769485474,-0.015,-0.042,-0.161,0.025,-0.193
246.37718057632446,-0.015,-0.042,-0.161,0.025,-0.193
246.7769958972931,-0.016,-0.042,-0.161,0.025,-0.194
247.1772162914276,-0.015,-0.042,-0.161,0.025,-0.193
247.58811259269714,-0.015,-0.042,-0.161,0.025,-0.193
248.0042130947113,-0.015,-0.042,-0.161,0.025,-0.193
248.40908765792847,-0.015,-0.042,-0.161,0.025,-0.193
248.8049156665802,-0.016,-0.042,-0.161,0.025,-0.194
249.19377779960632,-0.015,-0.042,-0.161,0.025,-0.193
